movie,runtime_minutes,genres,averagerating,numvotes,production_budget,domestic_gross,worldwide_gross,net_revenue,ROI%
How to Be a Latin Lover,115.0,"Comedy,Drama",5.9,11747,10000000,32149404,62556228,52556228,5.2556228
Hotel Transylvania 3: Summer Vacation,97.0,"Adventure,Animation,Comedy",6.3,42299,65000000,167500092,527079962,462079962,7.108922492307692
Accidental Love,100.0,"Comedy,Romance",4.1,7048,26000000,0,135436,-25864564,-0.9947909230769231
Date Night,88.0,"Comedy,Crime,Romance",6.3,144683,55000000,98711404,152269033,97269033,1.7685278727272726
Seeking a Friend for the End of the World,101.0,"Adventure,Comedy,Drama",6.7,102047,10000000,7078738,11766959,1766959,0.1766959
The Perfect Host,93.0,"Comedy,Crime,Thriller",6.8,23378,1000000,48764,51587,-948413,-0.948413
Zambezia,83.0,"Adventure,Animation,Comedy",5.8,6010,20000000,0,34454336,14454336,0.7227168
Wanderlust,98.0,"Comedy,Romance",5.6,69081,32500000,17288155,24159934,-8340066,-0.2566174153846154
I Don't Know How She Does It,89.0,"Comedy,Romance",4.9,18552,24000000,9659074,24474463,474463,0.019769291666666668
The Giant Mechanical Man,95.0,"Comedy,Drama,Romance",6.7,8921,900000,7396,7396,-892604,-0.9917822222222222
